,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2989,136.0,121.0,82.0,189.0,581.0,35400000.0,74957,1865,3.0,251.0,Non USA,PG,7000000.0,1973.0,547.0,6.8,1.66,0
2990,79.0,95.0,13.0,430.0,1000.0,34099640.0,16651,2515,0.0,149.0,USA,PG,5000000.0,2000.0,934.0,7.0,1.37,0
2991,52.0,112.0,70.0,826.0,1000.0,37295394.0,7973,5959,8.0,59.0,USA,PG-13,6600000.0,2011.0,912.0,5.7,1.85,0
2992,490.0,143.0,1000.0,76.0,29000.0,144812796.0,362933,29769,4.0,753.0,Non USA,PG-13,105000000.0,2013.0,509.0,7.3,2.35,115000
2993,351.0,93.0,0.0,566.0,21000.0,31501218.0,84070,22745,0.0,526.0,USA,PG,7500000.0,2005.0,650.0,7.5,1.85,0
2994,271.0,110.0,152.0,27.0,22000.0,28747570.0,100571,22140,1.0,416.0,Non USA,R,7000000.0,2005.0,68.0,7.4,2.35,0
2995,93.0,104.0,0.0,4000.0,16000.0,25625110.0,138707,33758,0.0,202.0,USA,R,7000000.0,1995.0,12000.0,7.2,1.85,0
2996,112.0,119.0,23.0,440.0,1000.0,25000000.0,39847,2951,1.0,242.0,USA,PG,9000000.0,1976.0,659.0,6.8,2.35,0
2997,118.0,125.0,82.0,244.0,16000.0,21000000.0,73950,17611,3.0,258.0,Non USA,PG,13000000.0,1974.0,387.0,6.8,1.66,2000
2998,35.0,96.0,22.0,794.0,1000.0,20257000.0,7569,5282,2.0,65.0,USA,R,7000000.0,1988.0,841.0,5.2,1.85,978
2999,342.0,100.0,197.0,159.0,513.0,26005908.0,154938,1379,0.0,1100.0,Non USA,R,3500000.0,2005.0,239.0,7.2,2.35,10000
3000,137.0,89.0,14.0,270.0,971.0,15818967.0,13913,2517,0.0,120.0,USA,R,7000000.0,2014.0,479.0,4.0,1.85,0
3001,50.0,92.0,737.0,380.0,718.0,14891000.0,15088,2240,3.0,105.0,USA,R,7000000.0,1996.0,524.0,6.8,1.85,824
3002,261.0,109.0,0.0,597.0,1000.0,16901126.0,76267,3544,0.0,687.0,USA,R,7000000.0,2005.0,649.0,6.9,1.85,0
3003,180.0,103.0,44.0,190.0,637.0,17474107.0,56605,1342,3.0,89.0,USA,R,7000000.0,2015.0,256.0,7.3,2.35,23000
3004,28.0,95.0,48.0,826.0,1000.0,14003141.0,4598,4837,1.0,29.0,USA,R,7000000.0,1999.0,865.0,6.1,2.35,375
3005,750.0,143.0,0.0,393.0,883.0,304360277.0,522048,2039,0.0,1498.0,Non USA,PG-13,200000000.0,2012.0,563.0,7.8,2.35,80000
3006,202.0,105.0,0.0,303.0,1000.0,12583510.0,60709,2444,0.0,922.0,USA,R,7000000.0,2003.0,340.0,6.0,1.85,0
3007,341.0,106.0,1000.0,98.0,816.0,9190525.0,102125,1120,1.0,324.0,USA,R,7000000.0,2009.0,105.0,7.0,1.85,10000
3008,160.0,100.0,11.0,970.0,13000.0,9176553.0,19147,19330,1.0,97.0,USA,PG-13,7500000.0,2009.0,3000.0,7.1,2.35,0
3009,31.0,103.0,49.0,304.0,687.0,9094451.0,11668,1990,0.0,79.0,USA,R,7000000.0,1989.0,554.0,6.2,1.85,0
3010,281.0,99.0,192.0,292.0,14000.0,9166863.0,83182,14816,2.0,247.0,USA,R,7000000.0,2009.0,343.0,7.6,2.35,16000
3011,114.0,164.0,17000.0,159.0,883.0,8373585.0,39680,1934,0.0,308.0,USA,R,7000000.0,1988.0,618.0,7.6,1.85,0
3012,72.0,96.0,30.0,407.0,761.0,7292175.0,7736,2018,3.0,100.0,USA,R,7000000.0,1999.0,412.0,6.4,1.85,0
3013,119.0,122.0,98.0,397.0,729.0,6601079.0,17436,2321,1.0,276.0,Non USA,PG-13,7000000.0,2004.0,579.0,6.2,2.35,0
3014,74.0,94.0,176.0,46.0,116.0,6165429.0,23486,312,1.0,249.0,Non USA,PG,6000000.0,2002.0,93.0,7.5,2.35,0
3015,25.0,93.0,70.0,442.0,692.0,5694308.0,13815,3128,0.0,46.0,USA,PG-13,7000000.0,2007.0,585.0,2.0,1.85,446
3016,39.0,96.0,6.0,38.0,206.0,5430822.0,8391,493,0.0,75.0,Non USA,R,7000000.0,1992.0,192.0,6.2,1.85,0
3017,27.0,113.0,7.0,35.0,11000.0,4720371.0,3203,11116,2.0,85.0,USA,PG,7000000.0,2001.0,43.0,6.5,1.85,650
3018,158.0,99.0,342.0,501.0,1000.0,2344847.0,18561,2158,0.0,119.0,USA,R,7000000.0,2008.0,518.0,6.8,2.35,0
3019,223.0,91.0,157.0,224.0,490.0,7455447.0,29967,1136,2.0,126.0,USA,R,7000000.0,2010.0,259.0,6.3,1.85,0
3020,25.0,100.0,0.0,359.0,655.0,2148212.0,781,1906,0.0,20.0,USA,PG,7000000.0,1999.0,476.0,6.3,1.85,157
3021,97.0,105.0,261.0,617.0,783.0,2062066.0,11387,2684,3.0,147.0,USA,R,7000000.0,2002.0,658.0,6.6,1.85,357
3022,117.0,99.0,60.0,628.0,4000.0,1654367.0,18355,6526,0.0,106.0,USA,R,7000000.0,2006.0,787.0,6.4,1.85,3000
3023,389.0,112.0,159.0,77.0,3000.0,1738692.0,95529,3547,0.0,301.0,Non USA,R,7000000.0,2011.0,294.0,7.5,2.35,38000
3024,34.0,99.0,2.0,455.0,1000.0,1889522.0,1119,2589,2.0,12.0,USA,G,7000000.0,2009.0,690.0,6.5,2.35,797
3025,161.0,125.0,127.0,798.0,6000.0,1110286.0,9727,8876,6.0,65.0,USA,R,4825000.0,2009.0,941.0,7.2,2.35,0
3026,6.0,107.0,6.0,375.0,963.0,1000000.0,2215,2209,1.0,26.0,Non USA,PG,9000000.0,1977.0,750.0,6.3,1.85,122
3027,16.0,107.0,8.0,39.0,106.0,700000.0,24438,215,1.0,78.0,Non USA,R,50000000.0,1993.0,54.0,7.0,2.35,0
3028,301.0,97.0,0.0,106.0,227.0,1768416.0,35848,684,0.0,198.0,USA,R,7000000.0,2010.0,218.0,6.3,1.85,0
3029,12.0,95.0,43.0,611.0,1000.0,306715.0,5143,5213,1.0,62.0,USA,PG-13,10000000.0,1998.0,788.0,2.3,1.85,724
3030,134.0,106.0,58.0,973.0,23000.0,382946.0,43965,44969,0.0,99.0,USA,R,7000000.0,2010.0,20000.0,7.1,2.35,19000
3031,39.0,96.0,5.0,52.0,766.0,196067.0,1966,1251,3.0,25.0,Non USA,R,7000000.0,2002.0,358.0,6.7,1.85,97
3032,133.0,103.0,6.0,935.0,7000.0,532988.0,5863,9660,0.0,25.0,USA,PG-13,7000000.0,2015.0,1000.0,6.5,1.85,0
3033,104.0,108.0,30.0,281.0,474.0,453079.0,4124,2029,4.0,29.0,USA,R,7000000.0,2010.0,403.0,5.9,2.35,916
3034,27.0,118.0,0.0,410.0,26000.0,46451.0,7663,27756,2.0,38.0,USA,R,7000000.0,2010.0,854.0,6.0,1.85,694
3035,49.0,97.0,554.0,530.0,876.0,233103.0,2670,2544,3.0,50.0,Non USA,R,7000000.0,2005.0,838.0,6.9,2.35,311
3036,38.0,115.0,16000.0,240.0,16000.0,41400000.0,39451,17209,0.0,138.0,USA,R,6900000.0,1985.0,455.0,7.3,2.35,0
3037,152.0,102.0,0.0,787.0,14000.0,7993039.0,120036,18643,1.0,408.0,USA,R,6900000.0,1993.0,1000.0,7.7,1.85,10000
3038,74.0,108.0,3.0,436.0,710.0,49526.0,16299,2119,1.0,129.0,USA,R,6800000.0,2005.0,697.0,7.0,2.35,1000
3039,25.0,101.0,0.0,83.0,240.0,10696.0,10771,490,8.0,65.0,USA,R,6800000.0,2003.0,83.0,6.4,2.35,413
3040,224.0,101.0,13.0,261.0,34000.0,31607598.0,58366,35717,1.0,160.0,Non USA,PG-13,6900000.0,2012.0,924.0,5.6,2.35,10000
3041,226.0,139.0,777.0,58.0,131.0,6857096.0,80429,343,0.0,156.0,Non USA,R,6800000.0,2010.0,66.0,8.2,1.85,37000
3042,36.0,125.0,125.0,11.0,60.0,223878.0,3548,132,1.0,21.0,Non USA,R,5000000.0,2003.0,29.0,6.5,2.35,282
3043,142.0,115.0,294.0,15.0,585.0,8060.0,81644,666,1.0,107.0,Non USA,R,4000000.0,2007.0,39.0,8.1,1.85,11000
3044,271.0,99.0,40.0,300.0,1000.0,84263837.0,81699,2323,0.0,291.0,USA,R,6500000.0,2014.0,421.0,5.4,2.35,45000
3045,33.0,88.0,3.0,38.0,46.0,110029.0,1388,225,7.0,31.0,Non USA,PG-13,6500000.0,2009.0,46.0,6.3,2.35,479
3046,64.0,112.0,309.0,15.0,27.0,57504069.0,94139,106,2.0,183.0,USA,R,6000000.0,1991.0,26.0,7.8,1.85,0
3047,18.0,108.0,7.0,51.0,699.0,54215416.0,21409,936,1.0,63.0,USA,PG-13,6500000.0,1987.0,63.0,6.8,1.85,0
3048,121.0,104.0,0.0,517.0,754.0,31899000.0,23986,2442,0.0,201.0,USA,X,6500000.0,1980.0,567.0,7.1,2.35,0
3049,14.0,108.0,208.0,689.0,876.0,24103594.0,6384,4840,0.0,54.0,USA,PG,6500000.0,1993.0,827.0,6.2,1.85,391
3050,137.0,102.0,218.0,376.0,900.0,16842303.0,59474,2475,3.0,418.0,USA,R,6500000.0,1999.0,563.0,7.3,2.35,0
3051,111.0,88.0,132.0,180.0,435.0,13367101.0,19715,1140,2.0,166.0,USA,R,6500000.0,2006.0,230.0,5.9,2.35,515
3052,97.0,91.0,38.0,91.0,730.0,10149779.0,8294,1405,0.0,160.0,USA,PG-13,6500000.0,1999.0,461.0,3.6,2.35,342
3053,73.0,141.0,11.0,8.0,56.0,6173485.0,10672,105,0.0,84.0,Non USA,R,7000000.0,2001.0,36.0,7.7,2.35,802
3054,486.0,101.0,0.0,726.0,13000.0,4000304.0,145395,15230,0.0,375.0,Non USA,NC-17,6500000.0,2011.0,898.0,7.3,2.35,23000
3055,149.0,105.0,905.0,466.0,27000.0,2338695.0,134070,29277,1.0,263.0,Non USA,R,4000000.0,2004.0,594.0,7.4,2.35,0
3056,4.0,100.0,0.0,266.0,1000.0,2024854.0,564,1942,2.0,21.0,USA,PG-13,6500000.0,2005.0,373.0,6.6,2.35,19
3057,200.0,116.0,129.0,782.0,10000.0,2268296.0,41856,13180,4.0,119.0,Non USA,PG-13,6500000.0,2013.0,918.0,6.9,2.35,12000
3058,84.0,97.0,15.0,874.0,18000.0,1029017.0,12049,21107,2.0,135.0,USA,R,6500000.0,2004.0,986.0,6.8,2.35,1000
3059,217.0,105.0,38.0,706.0,12000.0,66637.0,29608,14462,0.0,92.0,USA,R,6500000.0,2009.0,712.0,7.2,2.35,0
3060,183.0,122.0,210.0,471.0,845.0,871577.0,51353,2614,1.0,143.0,Non USA,R,4500000.0,2007.0,631.0,7.7,2.35,13000
3061,204.0,107.0,0.0,255.0,2000.0,38400000.0,600266,3582,1.0,692.0,Non USA,R,6500000.0,1984.0,663.0,8.1,1.85,13000
3062,153.0,121.0,31.0,43.0,65.0,4063859.0,114407,200,2.0,225.0,Non USA,R,4800000.0,2003.0,51.0,7.7,1.85,11000
3063,145.0,98.0,0.0,27.0,1000.0,449558.0,32307,1163,2.0,75.0,Non USA,R,10000000.0,2009.0,54.0,7.6,1.85,0
3064,93.0,123.0,0.0,781.0,1000.0,2122561.0,99033,3254,6.0,434.0,USA,R,6000000.0,1995.0,898.0,7.2,1.85,0
3065,124.0,110.0,116.0,898.0,1000.0,181360000.0,170027,5127,2.0,350.0,USA,PG-13,6000000.0,1978.0,944.0,7.2,2.35,13000
3066,120.0,120.0,0.0,576.0,40000.0,137963328.0,291603,42028,0.0,505.0,Non USA,R,6000000.0,1986.0,854.0,8.1,1.85,9000
3067,288.0,122.0,909.0,282.0,503.0,119078393.0,113152,1448,0.0,1416.0,USA,R,6000000.0,2004.0,328.0,7.5,1.85,0
3068,130.0,110.0,131.0,399.0,640.0,102308900.0,152089,2169,1.0,309.0,USA,M,6000000.0,1969.0,566.0,8.1,2.35,0
3069,145.0,139.0,55.0,266.0,382.0,102300000.0,107408,2045,2.0,259.0,USA,Approved,6000000.0,1964.0,279.0,7.8,1.66,0
3070,62.0,124.0,0.0,535.0,2000.0,54800000.0,35130,5122,3.0,283.0,USA,R,6000000.0,1980.0,553.0,7.8,1.85,0
3071,188.0,120.0,153.0,447.0,1000.0,24004159.0,68722,3175,0.0,191.0,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0
3072,120.0,152.0,34.0,249.0,804.0,43650000.0,71919,1802,0.0,316.0,USA,Unrated,6000000.0,1961.0,271.0,7.6,2.2,0
3073,71.0,98.0,11000.0,484.0,13000.0,39800000.0,81599,14921,3.0,250.0,USA,R,6000000.0,1980.0,573.0,7.4,1.85,0
3074,52.0,106.0,10.0,578.0,3000.0,27457409.0,3198,6419,4.0,43.0,USA,R,6000000.0,2001.0,685.0,6.3,1.85,478
3075,18.0,106.0,44.0,328.0,865.0,25047631.0,6585,2724,0.0,50.0,USA,R,6000000.0,1999.0,405.0,6.9,1.85,990
3076,162.0,106.0,0.0,574.0,18000.0,23272306.0,740918,20821,4.0,1182.0,USA,R,6000000.0,1995.0,979.0,8.6,2.35,28000
3077,88.0,89.0,81.0,92.0,321.0,22168359.0,29659,584,0.0,227.0,USA,X,8000000.0,1989.0,101.0,5.1,1.85,1000
3078,96.0,94.0,12.0,583.0,16000.0,21005329.0,89128,19341,0.0,258.0,Non USA,R,6000000.0,2002.0,876.0,6.4,1.85,0
3079,391.0,109.0,0.0,120.0,1000.0,26236603.0,251349,1582,0.0,547.0,USA,R,6000000.0,2008.0,245.0,7.9,2.35,10000
3080,32.0,144.0,54.0,332.0,469.0,20400000.0,6304,2037,0.0,87.0,USA,Unrated,8000000.0,1946.0,436.0,6.9,1.37,403
3081,119.0,90.0,378.0,658.0,957.0,18621249.0,45859,4611,9.0,340.0,USA,PG-13,6000000.0,2000.0,925.0,7.5,1.85,0
3082,201.0,106.0,0.0,381.0,742.0,25244700.0,91017,2270,1.0,284.0,Non USA,R,6000000.0,1981.0,602.0,7.2,2.35,0
3083,22.0,121.0,0.0,182.0,413.0,14545844.0,4756,1284,4.0,38.0,USA,R,6500000.0,1988.0,282.0,5.8,1.85,624
3084,52.0,89.0,0.0,405.0,555.0,13235267.0,12339,1752,2.0,32.0,USA,PG,6000000.0,2007.0,484.0,2.9,1.85,256
3085,34.0,104.0,80.0,658.0,8000.0,12793213.0,18286,10430,4.0,73.0,USA,R,6000000.0,1988.0,960.0,6.2,1.85,0
3086,88.0,99.0,29.0,161.0,711.0,11883495.0,52805,1462,1.0,278.0,Non USA,R,9000000.0,1998.0,427.0,6.8,1.85,0
3087,25.0,98.0,38.0,360.0,1000.0,11797927.0,4582,3221,0.0,52.0,USA,R,6000000.0,1995.0,475.0,6.1,1.85,985
3088,252.0,121.0,162.0,25.0,1000.0,17605861.0,145580,1184,1.0,351.0,Non USA,R,6000000.0,2006.0,149.0,7.7,2.35,0
3089,137.0,96.0,2.0,120.0,742.0,11642254.0,22929,1308,1.0,287.0,USA,X,3000000.0,1989.0,256.0,5.2,1.85,926
3090,231.0,99.0,0.0,84.0,11000.0,9203192.0,45396,11328,1.0,136.0,USA,PG-13,5000000.0,2011.0,106.0,6.8,1.85,15000
3091,115.0,122.0,0.0,221.0,697.0,8596914.0,23023,1517,0.0,148.0,USA,R,6000000.0,2000.0,394.0,7.0,1.85,0
3092,67.0,101.0,112.0,612.0,1000.0,6851636.0,13010,2697,5.0,182.0,USA,R,6000000.0,1999.0,744.0,5.9,1.85,0
3093,216.0,102.0,49.0,10000.0,24000.0,11434867.0,59637,51355,1.0,130.0,USA,PG-13,6000000.0,2012.0,14000.0,7.1,1.85,21000
3094,133.0,84.0,4.0,546.0,8000.0,5895238.0,17169,10123,1.0,70.0,USA,R,6000000.0,2012.0,806.0,5.5,2.35,9000
3095,149.0,104.0,20.0,130.0,3000.0,6670712.0,27301,3825,6.0,101.0,USA,PG-13,6000000.0,2009.0,591.0,7.4,1.85,0
3096,261.0,96.0,51.0,28.0,3000.0,5359774.0,64794,3569,0.0,131.0,Non USA,R,6000000.0,2011.0,482.0,7.3,2.35,17000
3097,42.0,94.0,0.0,664.0,1000.0,4693919.0,11011,4484,0.0,78.0,USA,R,6500000.0,2008.0,1000.0,4.6,1.85,422
3098,152.0,90.0,0.0,826.0,4000.0,4859475.0,116910,7103,0.0,520.0,USA,R,6000000.0,1999.0,899.0,7.2,1.85,0
3099,76.0,90.0,138.0,263.0,373.0,4542775.0,18313,1831,2.0,73.0,USA,R,6000000.0,2009.0,308.0,5.1,1.85,985
3100,149.0,106.0,0.0,379.0,17000.0,3588432.0,29341,18947,4.0,93.0,USA,R,6000000.0,2014.0,1000.0,6.7,2.35,0
3101,35.0,96.0,3.0,353.0,4000.0,4394936.0,11439,5668,1.0,190.0,Non USA,PG-13,6000000.0,1999.0,812.0,5.3,2.35,901
3102,108.0,95.0,263.0,179.0,263.0,3029081.0,26300,993,0.0,231.0,USA,R,6000000.0,2001.0,261.0,7.8,1.85,0
3103,17.0,99.0,23.0,82.0,97.0,3273588.0,4195,382,1.0,50.0,USA,PG-13,6000000.0,1993.0,91.0,6.7,1.85,0
3104,129.0,99.0,53.0,491.0,4000.0,2207975.0,28855,8297,0.0,190.0,USA,PG-13,6000000.0,2003.0,3000.0,7.2,2.35,0
3105,84.0,95.0,8.0,15.0,244.0,2025238.0,9589,489,3.0,105.0,USA,R,6000000.0,2001.0,230.0,5.8,1.85,289
3106,147.0,99.0,129.0,362.0,976.0,2077046.0,27266,2748,2.0,75.0,USA,R,6000000.0,2008.0,617.0,7.0,2.35,0
3107,17.0,107.0,0.0,284.0,721.0,869325.0,2281,2000,2.0,16.0,USA,PG-13,6000000.0,1991.0,514.0,3.8,1.85,125
3108,16.0,90.0,11.0,316.0,767.0,399611.0,1245,2370,2.0,29.0,USA,PG,6000000.0,2010.0,529.0,5.7,1.85,0
3109,63.0,96.0,19.0,71.0,1000.0,115862.0,7394,2163,2.0,50.0,USA,R,6000000.0,2009.0,943.0,6.7,2.35,0
3110,36.0,97.0,781.0,90.0,596.0,117560.0,2330,1081,0.0,29.0,USA,R,6000000.0,2006.0,206.0,6.2,1.85,224
3111,47.0,107.0,11.0,419.0,773.0,54606.0,1940,2440,0.0,34.0,Non USA,PG-13,6000000.0,2001.0,766.0,6.2,2.35,30
3112,26.0,85.0,0.0,499.0,11000.0,36497.0,7367,14599,0.0,37.0,USA,R,6000000.0,2008.0,826.0,4.7,1.85,850
3113,162.0,95.0,24.0,874.0,16000.0,65804.0,32512,27575,1.0,86.0,USA,R,12000000.0,2012.0,10000.0,6.3,2.35,0
3114,88.0,111.0,82.0,269.0,809.0,3895664.0,34383,1858,0.0,149.0,Non USA,R,5300000.0,2002.0,447.0,7.3,1.85,0
3115,136.0,115.0,58.0,400.0,33000.0,31874869.0,43575,34605,0.0,302.0,USA,R,50000000.0,2002.0,455.0,6.1,1.85,0
3116,111.0,103.0,12.0,19.0,163.0,542860.0,9230,219,1.0,37.0,Non USA,R,4000000.0,2008.0,20.0,7.1,2.35,0
3117,112.0,111.0,64.0,380.0,778.0,11905519.0,30210,2205,0.0,214.0,Non USA,R,200000000.0,2005.0,635.0,7.1,1.85,0
3118,161.0,112.0,98.0,397.0,883.0,32541719.0,89806,2201,0.0,438.0,Non USA,PG-13,3500159.0,2002.0,528.0,6.7,1.85,0
3119,68.0,141.0,407.0,501.0,688.0,3064356.0,3433,2584,6.0,81.0,USA,PG-13,5600000.0,2002.0,659.0,6.9,1.85,160
3120,25.0,95.0,17.0,255.0,592.0,7009668.0,8707,2000,6.0,36.0,USA,PG-13,5600000.0,2006.0,378.0,2.1,1.85,244
3121,222.0,85.0,57.0,6.0,37.0,27024.0,55597,73,0.0,148.0,Non USA,R,5600000.0,2009.0,9.0,6.6,1.85,4000
3122,119.0,129.0,131.0,417.0,1000.0,159600000.0,175607,2387,0.0,252.0,USA,PG,5500000.0,1973.0,559.0,8.3,1.85,0
3123,90.0,125.0,46.0,249.0,368.0,58800000.0,40511,1651,0.0,213.0,Non USA,PG,5500000.0,1981.0,303.0,7.2,1.85,0
3124,62.0,116.0,0.0,476.0,907.0,50382128.0,10472,2723,0.0,202.0,USA,PG-13,5500000.0,2005.0,637.0,5.6,1.85,0
3125,71.0,105.0,96.0,35.0,509.0,35811509.0,43013,888,0.0,104.0,Non USA,PG-13,5500000.0,1996.0,294.0,7.7,1.85,0
3126,364.0,90.0,23000.0,694.0,23000.0,24475193.0,190494,44265,1.0,314.0,USA,R,3000000.0,2013.0,19000.0,6.6,2.35,33000
3127,122.0,111.0,72.0,722.0,19000.0,6200756.0,96129,34106,0.0,488.0,USA,R,7000000.0,2001.0,12000.0,7.4,1.85,5000
3128,100.0,91.0,14.0,548.0,14000.0,1292119.0,14786,16768,1.0,144.0,Non USA,R,5500000.0,2001.0,1000.0,7.1,1.85,0
3129,112.0,97.0,25.0,57.0,517.0,3629758.0,44151,745,0.0,110.0,Non USA,PG-13,5500000.0,2004.0,86.0,7.9,2.35,0
3130,67.0,92.0,9.0,71.0,636.0,6239558.0,5548,1033,0.0,67.0,Non USA,R,5000000.0,2003.0,210.0,6.7,1.85,352
3131,91.0,104.0,10.0,93.0,715.0,1056102.0,18792,1315,0.0,153.0,USA,R,5000000.0,2003.0,436.0,6.6,1.85,1000
3132,103.0,120.0,0.0,388.0,782.0,27545445.0,59524,2892,2.0,418.0,USA,R,6500000.0,1989.0,652.0,7.9,1.85,0
3133,27.0,99.0,56.0,781.0,4000.0,56007.0,3754,6776,3.0,69.0,USA,R,5500000.0,2001.0,902.0,4.9,2.35,113
3134,205.0,93.0,592.0,36.0,232.0,611709.0,15267,391,1.0,41.0,Non USA,Not Rated,3850000.0,2011.0,67.0,7.2,1.85,0
3135,72.0,99.0,17.0,16.0,31.0,22770.0,1658,81,0.0,12.0,Non USA,Unrated,5500000.0,2013.0,17.0,6.1,1.85,543
3136,48.0,96.0,3.0,38.0,472.0,27445.0,3788,561,5.0,31.0,USA,R,9000000.0,2011.0,39.0,5.3,1.85,1000
3137,65.0,96.0,136.0,139.0,4000.0,766487.0,15315,4883,4.0,117.0,USA,R,5250000.0,2007.0,543.0,5.0,1.85,915
3138,284.0,100.0,77.0,27.0,286.0,1196752.0,79353,385,3.0,121.0,Non USA,R,30300000.0,2011.0,52.0,7.6,2.39,23000
3139,47.0,98.0,12.0,149.0,393.0,795126.0,4976,955,1.0,52.0,Non USA,PG-13,6000000.0,2004.0,259.0,7.6,1.85,989
3140,318.0,106.0,0.0,482.0,852.0,83574831.0,109214,2975,0.0,269.0,USA,PG-13,5000000.0,2013.0,618.0,6.6,2.35,35000
3141,250.0,95.0,163.0,651.0,1000.0,87025093.0,188679,4134,0.0,864.0,USA,R,4000000.0,2005.0,654.0,6.6,1.85,0
3142,411.0,104.0,16.0,82.0,14000.0,71897215.0,126893,14504,0.0,440.0,USA,PG-13,15000000.0,2016.0,338.0,7.3,2.35,33000
3143,106.0,87.0,79.0,218.0,608.0,64267897.0,67992,1770,0.0,327.0,USA,R,5000000.0,2002.0,362.0,6.6,1.85,0
3144,159.0,81.0,26.0,300.0,2000.0,56536016.0,13523,3344,0.0,95.0,USA,PG-13,4900000.0,2016.0,509.0,6.9,2.35,0
3145,251.0,94.0,24.0,434.0,581.0,104007828.0,76828,2371,0.0,314.0,USA,R,5000000.0,2011.0,438.0,5.8,1.85,24000
3146,183.0,89.0,10.0,704.0,852.0,50820940.0,31915,5056,0.0,159.0,USA,PG-13,5000000.0,2014.0,707.0,4.4,2.35,18000
3147,131.0,88.0,55.0,150.0,506.0,44793200.0,49820,1584,0.0,311.0,USA,X,4500000.0,1987.0,449.0,6.6,1.85,0
3148,297.0,108.0,0.0,458.0,1000.0,43771291.0,79916,3215,1.0,279.0,USA,R,5000000.0,2015.0,562.0,7.1,2.35,15000
3149,41.0,115.0,399.0,83.0,399.0,44456509.0,22105,688,1.0,81.0,Non USA,PG-13,5000000.0,2013.0,89.0,7.6,1.85,14000
3150,248.0,96.0,24.0,113.0,235.0,53884821.0,51204,799,0.0,247.0,USA,R,5000000.0,2012.0,119.0,4.6,1.85,26000
3151,42.0,135.0,28.0,275.0,726.0,36000000.0,6359,1920,1.0,69.0,USA,Unrated,5000000.0,1953.0,422.0,6.8,2.2,0
3152,91.0,93.0,54.0,581.0,40000.0,34872293.0,30765,42002,0.0,252.0,USA,R,8500000.0,1991.0,618.0,4.9,1.85,963
3153,185.0,109.0,260.0,592.0,9000.0,34468224.0,105568,11736,2.0,533.0,USA,R,4500000.0,2003.0,844.0,7.3,1.85,0
3154,220.0,101.0,52.0,332.0,510.0,32453345.0,31791,2161,0.0,155.0,USA,R,5000000.0,2014.0,358.0,5.0,1.78,10000
3155,471.0,117.0,212.0,896.0,11000.0,27296514.0,326494,17738,0.0,340.0,USA,R,5000000.0,2013.0,3000.0,8.0,2.35,65000
3156,152.0,83.0,26.0,801.0,10000.0,25799043.0,28513,11771,0.0,126.0,USA,PG-13,3300000.0,2015.0,830.0,5.2,2.35,0
3157,274.0,113.0,22000.0,379.0,716.0,25530884.0,845580,1997,0.0,2067.0,USA,R,9000000.0,2000.0,651.0,8.5,2.35,40000
3158,336.0,104.0,59.0,202.0,972.0,27689474.0,85688,2071,0.0,339.0,USA,R,5000000.0,2013.0,407.0,6.5,2.35,23000
3159,174.0,97.0,0.0,657.0,1000.0,24138847.0,114797,2990,3.0,472.0,USA,R,5000000.0,2006.0,898.0,7.4,1.85,0
3160,151.0,110.0,335.0,34.0,838.0,21994911.0,98354,1122,0.0,433.0,Non USA,R,5000000.0,2000.0,203.0,7.7,1.85,0
3161,276.0,103.0,214.0,424.0,7000.0,21501098.0,115813,8375,1.0,216.0,USA,PG-13,5000000.0,2013.0,468.0,7.4,1.85,22000
3162,12.0,94.0,0.0,287.0,901.0,19281235.0,3571,2523,0.0,11.0,USA,R,5000000.0,1991.0,413.0,5.1,1.85,232
3163,28.0,77.0,0.0,73.0,2000.0,19421271.0,2448,2908,1.0,18.0,USA,G,5000000.0,1999.0,804.0,5.0,1.33,122
3164,95.0,134.0,3000.0,77.0,205.0,20733485.0,11622,428,1.0,157.0,USA,PG-13,5000000.0,1997.0,130.0,7.2,1.85,1000
3165,179.0,90.0,37.0,1000.0,11000.0,24809547.0,74875,15710,1.0,115.0,USA,R,5000000.0,2011.0,3000.0,6.4,1.85,11000
3166,22.0,104.0,0.0,498.0,1000.0,23031390.0,4345,2868,9.0,26.0,USA,R,4500000.0,1998.0,597.0,5.6,1.85,575
3167,196.0,93.0,66.0,161.0,1000.0,21197315.0,49948,1410,0.0,211.0,USA,R,5000000.0,2014.0,200.0,6.1,1.85,14000
3168,9.0,106.0,23.0,467.0,1000.0,17382982.0,5975,2840,0.0,33.0,USA,R,5000000.0,2014.0,694.0,5.2,1.85,0
3169,31.0,109.0,148.0,426.0,2000.0,14821531.0,6915,3843,2.0,209.0,USA,R,6000000.0,1997.0,434.0,7.3,1.85,599
3170,309.0,101.0,25.0,423.0,17000.0,18656400.0,86077,19673,1.0,195.0,USA,PG-13,5000000.0,2014.0,2000.0,7.5,1.85,45000
3171,129.0,100.0,6.0,65.0,935.0,14343976.0,22961,1327,0.0,291.0,USA,R,5000000.0,1989.0,120.0,4.5,1.85,1000
3172,168.0,95.0,38.0,249.0,567.0,241437427.0,102071,1495,3.0,756.0,USA,PG,5000000.0,2002.0,312.0,6.6,1.85,5000
